3.200334401978526255e-01 -5.048629654002580180e-05 0.000000000000000000e+00 -1.019093326397628951e+00 1.506806680430279766e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
-8.544073814785164700e-01 -1.139334243581424655e-06 0.000000000000000000e+00 1.573646299096247980e-01 1.659232660605222121e-01 0.000000000000000000e+00 0.21 2.54869165789863 3.02
3.030692748747002563e-01 1.234522829470473260e-05 0.000000000000000000e+00 1.001755493156120114e+00 1.625448134367027730e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
2.110585264379514214e-01 -5.049178958106866066e-05 0.000000000000000000e+00 -8.883381096850875847e-02 2.537935593334522011e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
3.387374140352725771e-01 -6.455321918679909898e-06 0.000000000000000000e+00 -1.019123562816741213e+00 1.392900494802356004e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
2.942542824073562935e-01 -5.500783798760393306e-05 0.000000000000000000e+00 9.767586312251366198e-01 1.697767368202010241e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
2.135554921534089101e-01 -5.812652502213159697e-05 0.000000000000000000e+00 -1.375685960758395443e-01 2.514259484423795765e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
3.490048534750609388e-01 1.433790111340406404e-05 0.000000000000000000e+00 -1.009024080483787777e+00 1.339867138154683390e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
2.956226766549509000e-01 -4.602771459206404098e-05 0.000000000000000000e+00 9.628824757209513141e-01 1.696739066874255908e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
2.159967437480746488e-01 3.813645630974067322e-05 0.000000000000000000e+00 -1.250225512796362959e-01 2.494210773216658961e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
3.440876614797628297e-01 -5.525283015698784911e-05 0.000000000000000000e+00 -9.988555047287744904e-01 1.376070822107740010e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
3.063054116637642377e-01 -2.316998044772102493e-05 0.000000000000000000e+00 9.686282869366751314e-01 1.624852177877927240e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
2.173447818547288302e-01 -5.013172982895955365e-05 0.000000000000000000e+00 -5.655003186213929112e-02 2.485409907809876362e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
3.278705676154611282e-01 5.735774848232219614e-06 0.000000000000000000e+00 -9.875832326555118446e-01 1.480032718210679832e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
-8.711146379423335695e-01 -6.199990513845951849e-06 0.000000000000000000e+00 3.744065306565187712e-02 1.864336712599886092e-01 0.000000000000000000e+00 0.21 2.54869165789863 3.02
3.234363943577350797e-01 5.770069191590406800e-05 0.000000000000000000e+00 9.837839381776540826e-01 1.509341750274703298e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
2.174807516079577396e-01 -1.042678481572240426e-05 0.000000000000000000e+00 3.551712376658879705e-02 2.484665733576927771e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
3.100439698647436959e-01 -6.782280209583456398e-05 0.000000000000000000e+00 -9.716808235584413200e-01 1.599498480490702423e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
-8.044422713521528490e-01 -2.111320166972531151e-06 0.000000000000000000e+00 -3.331055392318595376e-01 6.384948676437723902e-02 0.000000000000000000e+00 0.21 2.54869165789863 3.02
3.408265499886793393e-01 -8.586644881986883748e-06 0.000000000000000000e+00 9.967285439375003220e-01 1.396711586124514515e+00 0.000000000000000000e+00 0.21 2.54869165789863 3.02
