-1.082998408759385356e+00 -1.147755547938724210e-04 0.000000000000000000e+00 5.609911276145154724e-02 1.328094417334658717e-01 0.000000000000000000e+00
1.002057972901563510e+00 1.238178265320460632e-04 0.000000000000000000e+00 9.071786862886066505e-03 1.074654098871366814e-01 0.000000000000000000e+00
-1.165770574171834717e+00 -7.452431450679039039e-04 0.000000000000000000e+00 2.862356735134919533e-02 2.737775346417083977e-01 0.000000000000000000e+00
-1.166135439580703981e+00 1.457282078203851663e-04 0.000000000000000000e+00 -2.703816191515262535e-02 2.745107438518893384e-01 0.000000000000000000e+00
9.072694439221484775e-01 3.019348586425477012e-04 0.000000000000000000e+00 -5.395693487429107510e-02 1.708828292439507068e-01 0.000000000000000000e+00
-1.066115818401446980e+00 -6.453757923753362501e-05 0.000000000000000000e+00 4.029069833611027829e-02 1.101348850645038208e-01 0.000000000000000000e+00
-1.093502134135758919e+00 -4.929114322415294180e-05 0.000000000000000000e+00 1.752120318198228249e-02 1.599910760004311372e-01 0.000000000000000000e+00
7.729611856613411991e-01 -1.910573762108815771e-04 0.000000000000000000e+00 1.672916551269984509e-02 4.315334972619442322e-01 0.000000000000000000e+00
9.041858078254478848e-01 -5.524864965340018849e-04 0.000000000000000000e+00 -1.397565274103847698e-02 1.835678313498146919e-01 0.000000000000000000e+00
-9.959627544144884492e-01 8.509464548225333623e-05 0.000000000000000000e+00 3.739826200780631618e-03 3.530324577269077641e-02 0.000000000000000000e+00
9.060251583660878794e-01 6.083916451487627643e-04 0.000000000000000000e+00 1.557980832299830573e-02 1.804939176411541057e-01 0.000000000000000000e+00
8.859659503793930746e-01 3.549073549784370618e-04 0.000000000000000000e+00 1.495061689800041282e-01 1.538758318164539229e-01 0.000000000000000000e+00
-1.160472537506950896e+00 1.049896236887009823e-03 0.000000000000000000e+00 7.990326092954841419e-02 2.547398605991788023e-01 0.000000000000000000e+00
-1.204789532994430257e+00 9.653426828914466254e-04 0.000000000000000000e+00 -6.983784767219342049e-02 3.283510253383633559e-01 0.000000000000000000e+00
-1.125225474247076418e+00 7.452503359597390138e-04 0.000000000000000000e+00 1.113241651676640243e-01 1.797651914983235955e-01 0.000000000000000000e+00
-1.193570856765068910e+00 1.282849593222709639e-03 0.000000000000000000e+00 -5.922503957582578304e-03 3.183656095493581084e-01 0.000000000000000000e+00
-1.226371527430839992e+00 -1.567993649854370133e-03 0.000000000000000000e+00 -5.375188147563042529e-02 3.647652284496114006e-01 0.000000000000000000e+00
-1.201884281574992608e+00 5.253696086368660895e-04 0.000000000000000000e+00 1.059133335257528008e-01 3.138393115941440770e-01 0.000000000000000000e+00
-1.386508120722743431e+00 -8.337403014194860740e-05 0.000000000000000000e+00 -1.127401495895659911e-01 5.943610530080162269e-01 0.000000000000000000e+00
-1.385534372114045620e+00 1.418526124759029311e-03 0.000000000000000000e+00 1.139075348906961882e-01 5.927194942390746624e-01 0.000000000000000000e+00
-1.178366993495383319e+00 9.252731677847694791e-05 0.000000000000000000e+00 -1.145510970979510962e-01 2.717170121381931591e-01 0.000000000000000000e+00
-1.064268722334320127e+00 -3.444636642883826955e-04 0.000000000000000000e+00 7.305182032007467852e-02 8.793326350157418259e-02 0.000000000000000000e+00
-1.034031881399368302e+00 -3.965903447278497232e-05 0.000000000000000000e+00 -6.114808182699282835e-02 2.911486989969212097e-02 0.000000000000000000e+00
-1.178539229847910708e+00 -1.340944308327014474e-03 0.000000000000000000e+00 -1.014380932646120892e-01 2.771662137711847773e-01 0.000000000000000000e+00
-1.234640265237209711e+00 -1.320830280214111731e-03 0.000000000000000000e+00 6.042334429700436937e-02 3.764535892145169926e-01 0.000000000000000000e+00
8.992405198856885384e-01 6.622826895905792322e-04 0.000000000000000000e+00 1.126215323687046049e-01 1.556435218563805845e-01 0.000000000000000000e+00
9.957895385810309197e-01 6.845534065259303944e-04 0.000000000000000000e+00 -2.418754546449130571e-01 2.196854190741885371e-01 0.000000000000000000e+00
-1.145209898454164321e+00 9.510056622865229251e-04 0.000000000000000000e+00 8.131648146029289356e-03 2.428861167563006740e-01 0.000000000000000000e+00
9.932548610929585742e-01 8.420133471729908392e-04 0.000000000000000000e+00 3.849818839779897695e-02 2.463877993933972776e-01 0.000000000000000000e+00
-1.059599511694647056e+00 -2.546230139912582843e-04 0.000000000000000000e+00 -5.439211985015923734e-02 9.206732128136047022e-02 0.000000000000000000e+00
9.991495505064149629e-01 -7.207304329668615204e-04 0.000000000000000000e+00 -1.080353860107506336e-01 3.341849800687252126e-01 0.000000000000000000e+00
-1.072791813554701434e+00 -2.520301456937811338e-04 0.000000000000000000e+00 8.471153555760782550e-02 9.578000419797234877e-02 0.000000000000000000e+00
-1.033640643896571509e+00 -6.863646544156653921e-05 0.000000000000000000e+00 -6.423512278506485207e-02 1.959236033387840026e-02 0.000000000000000000e+00
9.945714635357255640e-01 -5.221932604074714171e-04 0.000000000000000000e+00 1.010144103410748201e-01 2.593801928526546785e-01 0.000000000000000000e+00
9.622071366566309347e-01 1.288053355825427224e-04 0.000000000000000000e+00 6.717198317223302406e-02 1.056096990133531255e-01 0.000000000000000000e+00
9.370462959076628628e-01 -1.063924456949660348e-04 0.000000000000000000e+00 -6.312740349290968389e-02 1.232496032251372831e-01 0.000000000000000000e+00
9.467359398467760645e-01 3.413924479448822913e-04 0.000000000000000000e+00 9.474487428751816875e-02 8.856803179624272992e-02 0.000000000000000000e+00
9.431216612004932331e-01 6.001470783819755914e-05 0.000000000000000000e+00 -9.522840021681436284e-02 9.223758968507869693e-02 0.000000000000000000e+00
9.209677936276909893e-01 -2.923792666803468054e-04 0.000000000000000000e+00 7.892829785060342940e-02 1.376372085318729455e-01 0.000000000000000000e+00
9.782467044804770140e-01 2.890195542606479088e-04 0.000000000000000000e+00 -9.717335141445410107e-02 1.076976898523830939e-01 0.000000000000000000e+00
9.740827403875094159e-01 -3.171005791579735965e-04 0.000000000000000000e+00 7.008669282294294200e-02 1.165199947843715139e-01 0.000000000000000000e+00
9.334166581973565302e-01 -6.595009895466732650e-05 0.000000000000000000e+00 -4.842387417606609096e-02 1.340503918735310718e-01 0.000000000000000000e+00
9.358530961210376198e-01 4.765881362800844512e-04 0.000000000000000000e+00 1.003399093341168780e-01 9.730104788309053288e-02 0.000000000000000000e+00
9.556477306565939189e-01 -3.608515060434216081e-04 0.000000000000000000e+00 -9.621017052981313544e-02 8.017761195886349834e-02 0.000000000000000000e+00
9.600921099437218498e-01 1.011982064368597016e-04 0.000000000000000000e+00 1.023273899953120458e-01 7.149850442731070510e-02 0.000000000000000000e+00
9.349508510600396116e-01 1.131664365590738779e-04 0.000000000000000000e+00 -1.056312363077750727e-01 9.305667285574274750e-02 0.000000000000000000e+00
8.699328114955429125e-01 1.053377547726568834e-03 0.000000000000000000e+00 1.047875807399524170e-03 2.428767010201763887e-01 0.000000000000000000e+00
9.098393774451364324e-01 -1.648763932993882811e-04 0.000000000000000000e+00 9.933988203952529017e-02 1.442760906902725848e-01 0.000000000000000000e+00
9.876138663445230836e-01 -3.455500255856314021e-04 0.000000000000000000e+00 -1.462252037872185106e-01 1.169829800666715575e-01 0.000000000000000000e+00
-1.488651705052523866e+00 2.241864490299533275e-04 0.000000000000000000e+00 1.749724602835648624e-01 7.280458991649019218e-01 0.000000000000000000e+00
-1.691457016837708105e+00 1.949401895443160504e-03 0.000000000000000000e+00 1.893937601341791344e-02 1.021838418568182139e+00 0.000000000000000000e+00
-1.564048437837140204e+00 1.401267263428249144e-03 0.000000000000000000e+00 -1.422074394107798179e-01 8.401410224646366220e-01 0.000000000000000000e+00
-1.119921428676450503e+00 3.813394630249474469e-04 0.000000000000000000e+00 1.670626112647519701e-01 1.153658815293694129e-01 0.000000000000000000e+00
-1.121373274826991118e+00 7.227464251999445033e-05 0.000000000000000000e+00 -1.679067054585660357e-01 1.181859160110244333e-01 0.000000000000000000e+00
-1.564468822606988052e+00 -2.835925883967829048e-03 0.000000000000000000e+00 1.413027244818616801e-01 8.408743181565212499e-01 0.000000000000000000e+00
-1.691544415048594985e+00 -2.740328023020724424e-03 0.000000000000000000e+00 -1.972530056484171623e-02 1.021939901328075662e+00 0.000000000000000000e+00
-1.487874940943036517e+00 7.067258023290834412e-04 0.000000000000000000e+00 -1.748505434095966593e-01 7.269687870390370010e-01 0.000000000000000000e+00
9.953518238712597554e-01 -5.466088074265065908e-04 0.000000000000000000e+00 -1.167240396496542071e-01 2.717121310735178819e-01 0.000000000000000000e+00
-1.083047737010212508e+00 -7.951588020307107443e-06 0.000000000000000000e+00 8.723818436089039730e-02 1.148568047587951169e-01 0.000000000000000000e+00
1.002770477567325846e+00 1.972003169638447337e-04 0.000000000000000000e+00 -1.255068673840176174e-01 3.161195660901318094e-01 0.000000000000000000e+00
